invoice_id,extracted_due_date_raw,extracted_due_date,extracted_payment_term_raw,extracted_payment_term,extracted_vendor_id,extracted_invoice_amount_raw,extracted_invoice_amount,extracted_invoice_date_raw,extracted_invoice_date,extracted_po_number,extracted_currency,extracted_contract_reference,ground_truth_due_date,ground_truth_payment_term,ground_truth_vendor_id,ground_truth_invoice_amount,ground_truth_invoice_date,ground_truth_po_number,ground_truth_currency,ground_truth_contract_reference
INV00001993,2026-01-12,2026-01-12,60,60.0,V00086,24796.12,24796.12,2025-11-07,2025-11-07,PO0001032,USD,CT000086,2026-01-12,60,V00086,24796.12,2025-11-07,PO0001032,USD,CT000086
INV00001994,2025-11-09,2025-11-09,30,30.0,V00303,33441.56,33441.56,2025-10-10,2025-10-10,PO0000532,USD,CT000303,2025-11-09,30,V00303,33441.56,2025-10-10,PO0000532,USD,CT000303
INV00001995,2026-05-31,2026-05-31,60,60.0,V00201,40726.28,40726.28,2026-03-31,2026-03-31,PO0000636,ZAR,CT000201,2026-05-31,60,V00201,40726.28,2026-03-31,PO0000636,ZAR,CT000201
INV00001996,,,30,30.0,V00051,12847.97,12847.97,2025-12-17,2025-12-17,PO0000876,BRL,CT000051,2026-01-17,30,V00051,12847.97,2025-12-17,PO0000876,BRL,CT000051
INV00001997,2025-09-04,2025-09-04,30,30.0,V00059,46788.53,46788.53,2025-07-29,2025-07-29,PO0000203,INR,CT000059,2025-09-04,30,V00059,46788.53,2025-07-29,PO0000203,INR,CT000059
INV00001998,2025-12-03,2025-12-03,30,30.0,V00415,8783.76,8783.76,2025-10-30,2025-10-30,PO0001192,USD,CT000415,2025-12-03,30,V00415,8783.76,2025-10-30,PO0001192,USD,CT000415
INV00001999,2025-10-02,2025-10-02,30,30.0,V00199,"31,476.80",31476.8,2025-08-31,2025-08-31,PO0000396,MXN,CT000199,2025-10-02,30,V00199,31476.8,2025-08-31,PO0000396,MXN,CT000199
INV00002000,14/09/2025,2025-09-14,90,90.0,V00107,2060.08,2060.08,2025-06-15,2025-06-15,PO0000977,BRL,CT000107,2025-09-14,90,V00107,2060.08,2025-06-15,PO0000977,BRL,CT000107
INV00002001,2026-05-09,2026-05-09,45,45.0,V00153,7452.66,7452.66,2026-03-20,2026-03-20,PO0000756,EUR,CT000153,2026-05-09,45,V00153,7452.66,2026-03-20,PO0000756,EUR,CT000153
INV00002002,2025-11-30,2025-11-30,60,60.0,V00354,185645.34,185645.34,2025-09-27,2025-09-27,PO0000614,MXN,CT000354,2025-11-30,60,V00354,185645.34,2025-09-27,PO0000614,MXN,CT000354
INV00002003,2026-02-09,2026-02-09,60,60.0,V00299,30993.64,30993.64,2025-12-06,2025-12-06,PO0000715,EUR,CT000299,2026-02-09,60,V00299,30993.64,2025-12-06,PO0000715,EUR,CT000299
INV00002004,2025-08-10,2025-08-10,30,30.0,V00368,31005.32,31005.32,2025-07-06,2025-07-06,PO0001121,BRL,CT000368,2025-08-10,30,V00368,31005.32,2025-07-06,PO0001121,BRL,CT000368
INV00002005,2025-05-15,2025-05-15,45,45.0,V00416,6869.93,6869.93,2025-03-31,2025-03-31,PO0000403,BRL,CT000416,2025-05-15,45,V00416,6869.93,2025-03-31,PO0000403,BRL,CT000416
INV00002006,16/04/2025,2025-04-16,45,45.0,V00055,"5,172.33",5172.33,2025-02-25,2025-02-25,,GBP,CT000055,2025-04-16,45,V00055,5172.33,2025-02-25,PO0000731,GBP,CT000055
INV00002007,,,30,30.0,V00116,12362.49,12362.49,2026-01-01,2026-01-01,PO0000448,ZAR,CT000116,2026-02-05,30,V00116,12362.49,2026-01-01,PO0000448,ZAR,CT000116
INV00002008,2025-10-12,2025-10-12,45,45.0,V00307,15207.06,15207.06,2025-08-26,2025-08-26,PO0000183,IDR,CT000307,2025-10-12,45,V00307,15207.06,2025-08-26,PO0000183,IDR,CT000307
INV00002009,,,30,30.0,V00223,"121,806.69",121806.69,2025-08-23,2025-08-23,PO0000093,GBP,CT000223,2025-09-24,30,V00223,121806.69,2025-08-23,PO0000093,GBP,CT000223
INV00002010,2025-03-31,2025-03-31,30,30.0,V00188,47566.61,47566.61,2025-02-25,2025-02-25,PO0000618,EUR,CT000188,2025-03-31,30,V00188,47566.61,2025-02-25,PO0000618,EUR,CT000188
INV00002011,2026-02-26,2026-02-26,60,60.0,V00390,18294.84,18294.84,2025-12-25,2025-12-25,PO0001082,GBP,CT000390,2026-02-26,60,V00390,18294.84,2025-12-25,PO0001082,GBP,CT000390
INV00002012,2025-06-21,2025-06-21,45,45.0,V00334,17483.25,17483.25,2025-04-30,2025-04-30,PO0000970,INR,CT000334,2025-06-21,45,V00334,17483.25,2025-04-30,PO0000970,INR,CT000334
INV00002013,2025-11-29,2025-11-29,60,60.0,V00405,36172.26,36172.26,2025-09-30,2025-09-30,PO0000499,BRL,CT000405,2025-11-29,60,V00405,36172.26,2025-09-30,PO0000499,BRL,CT000405
INV00002014,2025-07-10,2025-07-10,30,30.0,V00119,4085.77,4085.77,2025-06-09,2025-06-09,PO0000311,INR,CT000119,2025-07-10,30,V00119,4085.77,2025-06-09,PO0000311,INR,CT000119
INV00002015,2025-05-20,2025-05-20,30,30.0,V00358,2170.22,2170.22,2025-04-14,2025-04-14,PO0000180,USD,CT000358,2025-05-20,30,V00358,2170.22,2025-04-14,PO0000180,USD,CT000358
INV00002016,2025-04-20,2025-04-20,30,30.0,V00090,35616.26,35616.26,2025-03-16,2025-03-16,PO0001234,IDR,CT000090,2025-04-20,30,V00090,35616.26,2025-03-16,PO0001234,IDR,CT000090
INV00002017,2026-02-11,2026-02-11,30,30.0,V00339,17599.28,17599.28,06/01/2026,2026-01-06,PO0001050,INR,CT000339,2026-02-11,30,V00339,17599.28,2026-01-06,PO0001050,INR,CT000339
INV00002018,2025-03-15,2025-03-15,30,30.0,V00231,"4,114.52",4114.52,2025-02-13,2025-02-13,PO0000786,GBP,CT000231,2025-03-15,30,V00231,4114.52,2025-02-13,PO0000786,GBP,CT000231
INV00002019,2025-02-16,2025-02-16,45,45.0,V00252,"16,891.32",16891.32,2025-01-01,2025-01-01,PO0000873,BRL,CT000252,2025-02-16,45,V00252,16891.32,2025-01-01,PO0000873,BRL,CT000252
INV00002020,2025-06-25,2025-06-25,30,30.0,V00049,"41,712.67",41712.67,2025-05-20,2025-05-20,PO0000263,MXN,CT000049,2025-06-25,30,V00049,41712.67,2025-05-20,PO0000263,MXN,CT000049
INV00002021,2026-04-01,2026-04-01,45,45.0,V00370,9436.75,9436.75,2026-02-09,2026-02-09,PO0000640,USD,CT000370,2026-04-01,45,V00370,9436.75,2026-02-09,PO0000640,USD,CT000370
INV00002022,2026-01-21,2026-01-21,60,60.0,V00118,24841.57,24841.57,2025-11-16,2025-11-16,PO0000332,ZAR,CT000118,2026-01-21,60,V00118,24841.57,2025-11-16,PO0000332,ZAR,CT000118
INV00002023,01/03/2026,2026-03-01,45,45.0,V00252,104256.04,104256.04,08/01/2026,2026-01-08,PO0000873,IDR,CT000252,2026-03-01,45,V00252,104256.04,2026-01-08,PO0000873,IDR,CT000252
INV00002024,2025-05-20,2025-05-20,45,45.0,V00070,15741.39,15741.39,2025-04-04,2025-04-04,PO0001230,BRL,CT000070,2025-05-20,45,V00070,15741.39,2025-04-04,PO0001230,BRL,CT000070
INV00002025,2026-05-02,2026-05-02,45,45.0,V00389,,,2026-03-18,2026-03-18,PO0000420,USD,CT000389,2026-05-02,45,V00389,8761.63,2026-03-18,PO0000420,USD,CT000389
INV00002026,2025-03-27,2025-03-27,30,30.0,V00135,,,2025-02-23,2025-02-23,PO0000453,IDR,CT000135,2025-03-27,30,V00135,15058.0,2025-02-23,PO0000453,IDR,CT000135
INV00002027,2025-02-23,2025-02-23,30,30.0,V00321,"29,909.36",29909.36,2025-01-17,2025-01-17,PO0001138,IDR,CT000321,2025-02-23,30,V00321,29909.36,2025-01-17,PO0001138,IDR,CT000321
INV00002028,,,30,30.0,V00322,"12,215.79",12215.79,06/08/2025,2025-08-06,PO0000948,BRL,CT000322,2025-09-09,30,V00322,12215.79,2025-08-06,PO0000948,BRL,CT000322
INV00002029,17/09/2025,2025-09-17,60,60.0,V00232,11504.98,11504.98,2025-07-19,2025-07-19,PO0001204,MXN,CT000232,2025-09-17,60,V00232,11504.98,2025-07-19,PO0001204,MXN,CT000232
INV00002030,2025-06-17,2025-06-17,30,30.0,V00051,"30,881.57",30881.57,2025-05-13,2025-05-13,PO0000840,MXN,CT000051,2025-06-17,30,V00051,30881.57,2025-05-13,PO0000840,MXN,CT000051
INV00002031,23/05/2025,2025-05-23,60,60.0,V00118,33119.88,33119.88,2025-03-18,2025-03-18,,MXN,CT000118,2025-05-23,60,V00118,33119.88,2025-03-18,PO0000601,MXN,CT000118
INV00002032,,,45,45.0,V00257,4942.54,4942.54,2025-05-27,2025-05-27,PO0000383,GBP,CT000257,2025-07-11,45,V00257,4942.54,2025-05-27,PO0000383,GBP,CT000257
INV00002033,2025-08-23,2025-08-23,60,60.0,V00226,15829.74,15829.74,2025-06-20,2025-06-20,PO0000390,IDR,CT000226,2025-08-23,60,V00226,15829.74,2025-06-20,PO0000390,IDR,CT000226
INV00002034,2025-12-05,2025-12-05,60,60.0,V00246,"9,414.90",9414.9,2025-10-01,2025-10-01,PO0001120,USD,CT000246,2025-12-05,60,V00246,9414.9,2025-10-01,PO0001120,USD,CT000246
INV00002035,2025-07-20,2025-07-20,30,30.0,V00105,16554.34,16554.34,13/06/2025,2025-06-13,PO0000254,,CT000105,2025-07-20,30,V00105,16554.34,2025-06-13,PO0000254,BRL,CT000105
INV00002036,2025-05-26,2025-05-26,30,30.0,V00227,334500.76,334500.76,2025-04-22,2025-04-22,PO0000442,EUR,CT000227,2025-05-26,30,V00227,334500.76,2025-04-22,PO0000442,EUR,CT000227
INV00002037,,,30,30.0,V00036,217805.69,217805.69,2025-09-29,2025-09-29,PO0000480,GBP,CT000036,2025-10-31,30,V00036,217805.69,2025-09-29,PO0000480,GBP,CT000036
INV00002038,2025-11-14,2025-11-14,45,45.0,V00204,158333.23,158333.23,2025-09-23,2025-09-23,PO0000457,IDR,CT000204,2025-11-14,45,V00204,158333.23,2025-09-23,PO0000457,IDR,CT000204
INV00002039,,,60,60.0,V00039,20549.14,20549.14,19/07/2025,2025-07-19,PO0000495,INR,CT000039,2025-09-19,60,V00039,20549.14,2025-07-19,PO0000495,INR,CT000039
INV00002040,,,60,60.0,V00279,13700.92,13700.92,2025-02-20,2025-02-20,PO0001122,MXN,CT000279,2025-04-26,60,V00279,13700.92,2025-02-20,PO0001122,MXN,CT000279
INV00002041,2026-05-06,2026-05-06,45,45.0,V00239,15983.84,15983.84,2026-03-16,2026-03-16,PO0000060,USD,CT000239,2026-05-06,45,V00239,15983.84,2026-03-16,PO0000060,USD,CT000239
INV00002042,2025-09-28,2025-09-28,30,30.0,V00358,,,2025-08-25,2025-08-25,PO0001180,ZAR,CT000358,2025-09-28,30,V00358,18953.83,2025-08-25,PO0001180,ZAR,CT000358
INV00002043,2025-06-11,2025-06-11,30,30.0,V00195,22902.33,22902.33,2025-05-07,2025-05-07,PO0000044,IDR,CT000195,2025-06-11,30,V00195,22902.33,2025-05-07,PO0000044,IDR,CT000195
INV00002044,2026-01-17,2026-01-17,45,45.0,V00069,,,2025-11-27,2025-11-27,PO0000282,INR,,2026-01-17,45,V00069,5758.51,2025-11-27,PO0000282,INR,CT000069
INV00002045,2025-08-13,2025-08-13,30,30.0,V00099,12774.19,12774.19,2025-07-10,2025-07-10,PO0000738,USD,CT000099,2025-08-13,30,V00099,12774.19,2025-07-10,PO0000738,USD,CT000099
INV00002046,18/04/2025,2025-04-18,30,30.0,V00342,"7,626.50",7626.5,2025-03-16,2025-03-16,PO0000803,USD,CT000342,2025-04-18,30,V00342,7626.5,2025-03-16,PO0000803,USD,CT000342
INV00002047,2025-12-20,2025-12-20,30,30.0,V00403,"48,103.16",48103.16,2025-11-15,2025-11-15,PO0000466,INR,CT000403,2025-12-20,30,V00403,48103.16,2025-11-15,PO0000466,INR,CT000403
INV00002048,2025-04-16,2025-04-16,60,60.0,V00026,2160.40,2160.4,2025-02-12,2025-02-12,PO0000013,BRL,CT000026,2025-04-16,60,V00026,2160.4,2025-02-12,PO0000013,BRL,CT000026
INV00002049,2025-06-25,2025-06-25,45,45.0,V00285,19240.03,19240.03,2025-05-06,2025-05-06,PO0000415,BRL,CT000285,2025-06-25,45,V00285,19240.03,2025-05-06,PO0000415,BRL,CT000285
INV00002050,2026-01-27,2026-01-27,90,90.0,V00203,3314.03,3314.03,2025-10-29,2025-10-29,PO0000521,GBP,CT000203,2026-01-27,90,V00203,3314.03,2025-10-29,PO0000521,GBP,CT000203
INV00002051,25/01/2026,2026-01-25,60,60.0,V00109,25689.82,25689.82,2025-11-26,2025-11-26,PO0001175,IDR,CT000109,2026-01-25,60,V00109,25689.82,2025-11-26,PO0001175,IDR,CT000109
INV00002052,2026-04-30,2026-04-30,30,30.0,V00215,10733.77,10733.77,2026-03-28,2026-03-28,PO0000453,BRL,CT000215,2026-04-30,30,V00215,10733.77,2026-03-28,PO0000453,BRL,CT000215
INV00002053,2026-01-03,2026-01-03,45,45.0,V00394,2422.04,2422.04,19/11/2025,2025-11-19,PO0000606,GBP,,2026-01-03,45,V00394,2422.04,2025-11-19,PO0000606,GBP,CT000394
INV00002054,2025-07-20,2025-07-20,90,90.0,V00083,"43,885.62",43885.62,2025-04-16,2025-04-16,PO0000330,GBP,CT000083,2025-07-20,90,V00083,43885.62,2025-04-16,PO0000330,GBP,CT000083
INV00002055,2026-01-06,2026-01-06,45,45.0,V00352,7230.95,7230.95,2025-11-21,2025-11-21,PO0000889,INR,CT000352,2026-01-06,45,V00352,7230.95,2025-11-21,PO0000889,INR,CT000352
INV00002056,2026-01-25,2026-01-25,45,45.0,V00038,15788.06,15788.06,2025-12-08,2025-12-08,PO0000374,IDR,CT000038,2026-01-25,45,V00038,15788.06,2025-12-08,PO0000374,IDR,CT000038
INV00002057,2025-12-05,2025-12-05,30,30.0,V00303,33716.75,33716.75,2025-11-04,2025-11-04,PO0000585,BRL,CT000303,2025-12-05,30,V00303,33716.75,2025-11-04,PO0000585,BRL,CT000303
INV00002058,2026-01-12,2026-01-12,30,30.0,V00032,"69,256.22",69256.22,06/12/2025,2025-12-06,PO0000475,EUR,CT000032,2026-01-12,30,V00032,69256.22,2025-12-06,PO0000475,EUR,CT000032
INV00002059,2026-03-14,2026-03-14,60,60.0,V00026,3008.92,3008.92,2026-01-07,2026-01-07,PO0000013,ZAR,CT000026,2026-03-14,60,V00026,3008.92,2026-01-07,PO0000013,ZAR,CT000026
INV00002060,2025-10-16,2025-10-16,30,30.0,V00016,"9,491.72",9491.72,2025-09-16,2025-09-16,PO0000365,EUR,CT000016,2025-10-16,30,V00016,9491.72,2025-09-16,PO0000365,EUR,CT000016
INV00002061,2026-05-01,2026-05-01,30,30.0,V00339,50911.07,50911.07,29/03/2026,2026-03-29,PO0000862,IDR,CT000339,2026-05-01,30,V00339,50911.07,2026-03-29,PO0000862,IDR,CT000339
INV00002062,2025-11-27,2025-11-27,30,30.0,V00241,54655.37,54655.37,2025-10-21,2025-10-21,PO0000098,USD,CT000241,2025-11-27,30,V00241,54655.37,2025-10-21,PO0000098,USD,CT000241
INV00002063,15/03/2025,2025-03-15,45,45.0,V00290,"62,616.29",62616.29,26/01/2025,2025-01-26,PO0000294,GBP,,2025-03-15,45,V00290,62616.29,2025-01-26,PO0000294,GBP,CT000290
INV00002064,2025-04-25,2025-04-25,30,30.0,V00066,1291582.80,1291582.8,20/03/2025,2025-03-20,PO0000799,BRL,CT000066,2025-04-25,30,V00066,1291582.8,2025-03-20,PO0000799,BRL,CT000066
INV00002065,2025-09-14,2025-09-14,30,30.0,V00388,9565.06,9565.06,2025-08-15,2025-08-15,PO0000908,MXN,CT000388,2025-09-14,30,V00388,9565.06,2025-08-15,PO0000908,MXN,CT000388
INV00002066,2025-09-04,2025-09-04,45,45.0,V00340,24124.93,24124.93,2025-07-18,2025-07-18,PO0000920,BRL,CT000340,2025-09-04,45,V00340,24124.93,2025-07-18,PO0000920,BRL,CT000340
INV00002067,2026-04-11,2026-04-11,90,90.0,V00206,11348.52,11348.52,2026-01-05,2026-01-05,PO0000467,USD,CT000206,2026-04-11,90,V00206,11348.52,2026-01-05,PO0000467,USD,CT000206
INV00002068,,,30,30.0,V00378,2051.10,2051.1,2025-11-03,2025-11-03,PO0001016,ZAR,CT000378,2025-12-04,30,V00378,2051.1,2025-11-03,PO0001016,ZAR,CT000378
INV00002069,2025-04-01,2025-04-01,90,90.0,V00061,14846.17,14846.17,2025-01-01,2025-01-01,PO0000778,,CT000061,2025-04-01,90,V00061,14846.17,2025-01-01,PO0000778,GBP,CT000061
INV00002070,2025-09-30,2025-09-30,60,60.0,V00123,2010.05,2010.05,2025-07-27,2025-07-27,PO0001064,GBP,CT000123,2025-09-30,60,V00123,2010.05,2025-07-27,PO0001064,GBP,CT000123
INV00002071,2025-11-05,2025-11-05,60,60.0,V00021,9443.95,9443.95,2025-09-06,2025-09-06,PO0000066,USD,CT000021,2025-11-05,60,V00021,9443.95,2025-09-06,PO0000066,USD,CT000021
INV00002072,2026-05-09,2026-05-09,45,45.0,,3492.71,3492.71,23/03/2026,2026-03-23,PO0001173,IDR,CT000202,2026-05-09,45,V00202,3492.71,2026-03-23,PO0001173,IDR,CT000202
INV00002073,2026-01-02,2026-01-02,60,60.0,V00354,"25,868.98",25868.98,2025-10-28,2025-10-28,PO0000614,INR,CT000354,2026-01-02,60,V00354,25868.98,2025-10-28,PO0000614,INR,CT000354
INV00002074,2025-04-30,2025-04-30,30,30.0,V00173,7205.12,7205.12,2025-03-24,2025-03-24,PO0000233,EUR,CT000173,2025-04-30,30,V00173,7205.12,2025-03-24,PO0000233,EUR,CT000173
INV00002075,2025-05-29,2025-05-29,60,60.0,V00272,2503.72,2503.72,2025-03-29,2025-03-29,PO0000575,IDR,CT000272,2025-05-29,60,V00272,2503.72,2025-03-29,PO0000575,IDR,CT000272
INV00002076,26/06/2025,2025-06-26,30,30.0,V00371,40495.32,40495.32,2025-05-24,2025-05-24,PO0000214,EUR,CT000371,2025-06-26,30,V00371,40495.32,2025-05-24,PO0000214,EUR,CT000371
INV00002077,2025-08-07,2025-08-07,30,30.0,V00321,8656.46,8656.46,02/07/2025,2025-07-02,PO0000235,BRL,CT000321,2025-08-07,30,V00321,8656.46,2025-07-02,PO0000235,BRL,CT000321
INV00002078,24/03/2025,2025-03-24,30,30.0,V00168,"10,366.07",10366.07,2025-02-19,2025-02-19,,IDR,CT000168,2025-03-24,30,V00168,10366.07,2025-02-19,PO0001015,IDR,CT000168
INV00002079,2026-02-26,2026-02-26,60,60.0,V00147,5845.08,5845.08,2025-12-26,2025-12-26,PO0000181,MXN,CT000147,2026-02-26,60,V00147,5845.08,2025-12-26,PO0000181,MXN,CT000147
INV00002080,2025-05-05,2025-05-05,90,90.0,V00046,"54,531.29",54531.29,2025-01-31,2025-01-31,PO0000178,IDR,CT000046,2025-05-05,90,V00046,54531.29,2025-01-31,PO0000178,IDR,CT000046
INV00002081,2025-03-08,2025-03-08,30,30.0,V00349,"21,677.82",21677.82,2025-01-31,2025-01-31,PO0000132,BRL,CT000349,2025-03-08,30,V00349,21677.82,2025-01-31,PO0000132,BRL,CT000349
INV00002082,2025-04-28,2025-04-28,60,60.0,V00414,8572.01,8572.01,27/02/2025,2025-02-27,PO0001233,USD,CT000414,2025-04-28,60,V00414,8572.01,2025-02-27,PO0001233,USD,CT000414
INV00002083,2025-06-01,2025-06-01,90,90.0,V00211,2186.95,2186.95,2025-03-03,2025-03-03,PO0001139,EUR,CT000211,2025-06-01,90,V00211,2186.95,2025-03-03,PO0001139,EUR,CT000211
INV00002084,2025-11-13,2025-11-13,60,60.0,V00210,227786.92,227786.92,,,PO0000407,BRL,CT000210,2025-11-13,60,V00210,227786.92,2025-09-14,PO0000407,BRL,CT000210
INV00002085,2026-02-24,2026-02-24,45,45.0,V00357,130396.59,130396.59,2026-01-08,2026-01-08,PO0000619,BRL,CT000357,2026-02-24,45,V00357,130396.59,2026-01-08,PO0000619,BRL,CT000357
INV00002086,2026-05-06,2026-05-06,60,60.0,V00144,74254.76,74254.76,05/03/2026,2026-03-05,PO0000845,BRL,CT000144,2026-05-06,60,V00144,74254.76,2026-03-05,PO0000845,BRL,CT000144
INV00002087,2026-04-07,2026-04-07,90,90.0,V00171,7798.37,7798.37,2026-01-04,2026-01-04,PO0000444,IDR,CT000171,2026-04-07,90,V00171,7798.37,2026-01-04,PO0000444,IDR,CT000171
INV00002088,2025-12-11,2025-12-11,30,30.0,V00376,9643.17,9643.17,2025-11-09,2025-11-09,PO0000047,ZAR,CT000376,2025-12-11,30,V00376,9643.17,2025-11-09,PO0000047,ZAR,CT000376
INV00002089,2025-11-30,2025-11-30,60,60.0,V00160,24852.13,24852.13,2025-09-26,2025-09-26,PO0000675,BRL,CT000160,2025-11-30,60,V00160,24852.13,2025-09-26,PO0000675,BRL,CT000160
INV00002090,,,60,60.0,V00390,,,2025-05-21,2025-05-21,PO0000862,EUR,CT000390,2025-07-22,60,V00390,6383.38,2025-05-21,PO0000862,EUR,CT000390
INV00002091,14/08/2025,2025-08-14,30,30.0,V00068,5774.06,5774.06,2025-07-09,2025-07-09,PO0000991,INR,CT000068,2025-08-14,30,V00068,5774.06,2025-07-09,PO0000991,INR,CT000068
INV00002092,2026-04-04,2026-04-04,60,60.0,V00335,75469.70,75469.7,2026-02-01,2026-02-01,PO0000595,GBP,CT000335,2026-04-04,60,V00335,75469.7,2026-02-01,PO0000595,GBP,CT000335
INV00002093,2025-05-20,2025-05-20,90,90.0,V00206,15399.69,15399.69,2025-02-18,2025-02-18,PO0000641,BRL,CT000206,2025-05-20,90,V00206,15399.69,2025-02-18,PO0000641,BRL,CT000206
INV00002094,2026-03-18,2026-03-18,60,60.0,V00129,5034.84,5034.84,2026-01-11,2026-01-11,PO0001068,BRL,CT000129,2026-03-18,60,V00129,5034.84,2026-01-11,PO0001068,BRL,CT000129
INV00002095,2026-03-11,2026-03-11,60,60.0,V00405,44369.20,44369.2,2026-01-05,2026-01-05,PO0001096,BRL,CT000405,2026-03-11,60,V00405,44369.2,2026-01-05,PO0001096,BRL,CT000405
INV00002096,2025-04-27,2025-04-27,90,90.0,V00203,8932.10,8932.1,2025-01-27,2025-01-27,PO0000521,BRL,CT000203,2025-04-27,90,V00203,8932.1,2025-01-27,PO0000521,BRL,CT000203
INV00002097,05/06/2025,2025-06-05,45,45.0,V00370,19145.80,19145.8,20/04/2025,2025-04-20,PO0000689,GBP,CT000370,2025-06-05,45,V00370,19145.8,2025-04-20,PO0000689,GBP,CT000370
INV00002098,2025-07-21,2025-07-21,60,60.0,V00093,4956.46,4956.46,2025-05-22,2025-05-22,,EUR,CT000093,2025-07-21,60,V00093,4956.46,2025-05-22,PO0001219,EUR,CT000093
INV00002099,2026-04-27,2026-04-27,60,60.0,V00147,9487.04,9487.04,2026-02-20,2026-02-20,PO0001195,MXN,CT000147,2026-04-27,60,V00147,9487.04,2026-02-20,PO0001195,MXN,CT000147
INV00002100,2025-09-22,2025-09-22,60,60.0,V00201,"20,557.01",20557.01,2025-07-19,2025-07-19,PO0000640,INR,CT000201,2025-09-22,60,V00201,20557.01,2025-07-19,PO0000640,INR,CT000201
INV00002101,2026-02-25,2026-02-25,60,60.0,V00237,19542.06,19542.06,2025-12-20,2025-12-20,PO0000348,EUR,CT000237,2026-02-25,60,V00237,19542.06,2025-12-20,PO0000348,EUR,CT000237
INV00002102,2025-11-02,2025-11-02,30,30.0,V00378,59228.54,59228.54,2025-10-01,2025-10-01,PO0001148,ZAR,CT000378,2025-11-02,30,V00378,59228.54,2025-10-01,PO0001148,ZAR,CT000378
INV00002103,2025-04-07,2025-04-07,60,60.0,V00180,12722.35,12722.35,2025-02-06,2025-02-06,PO0000488,USD,CT000180,2025-04-07,60,V00180,12722.35,2025-02-06,PO0000488,USD,CT000180
INV00002104,03/12/2025,2025-12-03,30,30.0,V00262,10007.24,10007.24,2025-10-31,2025-10-31,PO0000706,GBP,CT000262,2025-12-03,30,V00262,10007.24,2025-10-31,PO0000706,GBP,CT000262
INV00002105,2026-01-15,2026-01-15,90,90.0,V00117,"60,312.76",60312.76,2025-10-17,2025-10-17,PO0000650,IDR,CT000117,2026-01-15,90,V00117,60312.76,2025-10-17,PO0000650,IDR,CT000117
INV00002106,2026-03-04,2026-03-04,30,30.0,V00320,45598.74,45598.74,2026-02-01,2026-02-01,PO0001024,,CT000320,2026-03-04,30,V00320,45598.74,2026-02-01,PO0001024,INR,CT000320
INV00002107,2026-04-30,2026-04-30,60,60.0,V00201,13041.21,13041.21,2026-02-23,2026-02-23,PO0000055,MXN,CT000201,2026-04-30,60,V00201,13041.21,2026-02-23,PO0000055,MXN,CT000201
INV00002108,2025-10-28,2025-10-28,30,30.0,V00094,22173.01,22173.01,2025-09-25,2025-09-25,PO0001168,GBP,CT000094,2025-10-28,30,V00094,22173.01,2025-09-25,PO0001168,GBP,CT000094
INV00002109,2026-04-13,2026-04-13,60,60.0,V00100,9906.16,9906.16,2026-02-05,2026-02-05,PO0000216,IDR,CT000100,2026-04-13,60,V00100,9906.16,2026-02-05,PO0000216,IDR,CT000100
INV00002110,2025-05-08,2025-05-08,60,60.0,V00354,4816.15,4816.15,05/03/2025,2025-03-05,PO0000614,INR,CT000354,2025-05-08,60,V00354,4816.15,2025-03-05,PO0000614,INR,CT000354
INV00002111,2026-01-10,2026-01-10,90,90.0,V00206,163914.13,163914.13,2025-10-07,2025-10-07,PO0000641,INR,CT000206,2026-01-10,90,V00206,163914.13,2025-10-07,PO0000641,INR,CT000206
INV00002112,2025-12-25,2025-12-25,90,90.0,V00037,9237.41,9237.41,2025-09-20,2025-09-20,PO0000571,INR,CT000037,2025-12-25,90,V00037,9237.41,2025-09-20,PO0000571,INR,CT000037
INV00002113,07/05/2025,2025-05-07,45,45.0,V00297,22242.10,22242.1,2025-03-20,2025-03-20,PO0000765,ZAR,CT000297,2025-05-07,45,V00297,22242.1,2025-03-20,PO0000765,ZAR,CT000297
INV00002114,,,45,45.0,V00089,3323.87,3323.87,2025-09-03,2025-09-03,PO0000314,MXN,CT000089,2025-10-20,45,V00089,3323.87,2025-09-03,PO0000314,MXN,CT000089
INV00002115,2025-12-12,2025-12-12,30,30.0,V00059,35357.80,35357.8,2025-11-06,2025-11-06,PO0000527,GBP,CT000059,2025-12-12,30,V00059,35357.8,2025-11-06,PO0000527,GBP,CT000059
INV00002116,2025-08-13,2025-08-13,30,30.0,V00224,"4,600.17",4600.17,08/07/2025,2025-07-08,PO0000240,INR,CT000224,2025-08-13,30,V00224,4600.17,2025-07-08,PO0000240,INR,CT000224
INV00002117,2025-12-02,2025-12-02,30,30.0,V00331,95021.31,95021.31,2025-10-31,2025-10-31,PO0001025,INR,CT000331,2025-12-02,30,V00331,95021.31,2025-10-31,PO0001025,INR,CT000331
INV00002118,10/02/2026,2026-02-10,60,60.0,V00109,107718.92,107718.92,2025-12-06,2025-12-06,PO0001175,IDR,CT000109,2026-02-10,60,V00109,107718.92,2025-12-06,PO0001175,IDR,CT000109
INV00002119,2025-11-01,2025-11-01,30,30.0,V00262,"29,552.42",29552.42,2025-09-25,2025-09-25,PO0000476,BRL,CT000262,2025-11-01,30,V00262,29552.42,2025-09-25,PO0000476,BRL,CT000262
INV00002120,2025-08-01,2025-08-01,30,30.0,V00007,"18,409.56",18409.56,2025-07-01,2025-07-01,PO0001242,BRL,CT000007,2025-08-01,30,V00007,18409.56,2025-07-01,PO0001242,BRL,CT000007
