invoice_id,vendor_id,po_id,contract_id,processor_id,market,currency,invoice_date,invoice_receipt_date,invoice_amount,invoice_payment_term,invoice_priority,approval_status,scenario_label
INV00002210,V00263,PO0000031,CT000263,P0037,USA,BRL,2025-01-21,2025-01-27,51956.12,30,Low,Pending,NORMAL_ON_TIME
INV00002211,V00017,PO0000115,CT000017,P0041,Brazil,BRL,2025-01-11,2025-01-12,7996.15,90,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002212,V00046,PO0001128,CT000046,P0043,South Africa,ZAR,2025-03-19,2025-03-19,15683.35,60,Medium,Approved,NORMAL_ON_TIME
INV00002213,V00079,PO0000774,CT000079,P0089,Brazil,IDR,2026-02-06,2026-02-13,18067.3,30,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00002214,V00404,PO0001163,CT000404,P0089,India,INR,2025-04-20,2025-04-21,26039.79,60,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002215,V00248,PO0001021,CT000248,P0020,UK,ZAR,2025-03-26,2025-03-26,129295.41,45,Medium,Approved,NORMAL_ON_TIME
INV00002216,V00118,PO0000601,CT000118,P0071,Indonesia,IDR,2025-07-22,2025-07-28,11613.65,30,Critical,Approved,NORMAL_ON_TIME
INV00002217,V00117,PO0000650,CT000117,P0063,Indonesia,MXN,2025-07-01,2025-07-06,11538.6,45,High,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002218,V00011,PO0000551,CT000011,P0036,UK,IDR,2026-03-28,2026-03-30,13574.1,90,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002219,V00086,PO0000605,CT000086,P0016,India,USD,2025-02-17,2025-02-20,6067.33,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00002220,V00360,PO0000935,CT000360,P0046,Germany,ZAR,2026-01-18,2026-01-23,2675.07,45,High,Rejected,NORMAL_ON_TIME
INV00002221,V00252,PO0001132,CT000252,P0014,South Africa,IDR,2025-04-15,2025-04-21,18778.19,45,Medium,Approved,NORMAL_ON_TIME
INV00002222,V00155,PO0000065,CT000155,P0081,India,EUR,2025-05-22,2025-05-24,28385.7,60,High,Pending,NORMAL_ON_TIME
INV00002223,V00009,PO0000981,CT000009,P0079,India,GBP,2025-08-09,2025-08-10,16359.68,30,High,Approved,NORMAL_ON_TIME
INV00002224,V00145,PO0000428,CT000145,P0053,Brazil,GBP,2026-03-20,2026-03-20,15277.83,60,Low,Approved,AUDIT_GAP_EARLY_RELEASE
INV00002225,V00161,PO0000429,CT000161,P0012,India,GBP,2025-04-18,2025-04-24,6350.78,45,Low,Pending,NORMAL_ON_TIME
INV00002226,V00050,PO0000059,CT000050,P0060,India,BRL,2025-06-06,2025-06-12,21269.35,45,Medium,Approved,NORMAL_ON_TIME
INV00002227,V00393,PO0000310,CT000393,P0040,Brazil,BRL,2025-10-27,2025-11-03,19503.56,90,Medium,Rejected,REPEAT_VENDOR_PATTERN
INV00002228,V00278,PO0000371,CT000278,P0064,Brazil,EUR,2025-11-01,2025-11-06,26866.53,45,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002229,V00420,PO0001193,CT000420,P0009,Mexico,IDR,2025-06-17,2025-06-18,22922.17,45,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00002230,V00151,PO0000002,CT000151,P0037,South Africa,GBP,2025-03-01,2025-03-02,24674.04,30,High,Approved,CORA_SAP_SYSTEM_ERROR
INV00002231,V00116,PO0000777,CT000116,P0067,South Africa,EUR,2025-12-25,2025-12-26,289903.88,30,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00002232,V00346,PO0000039,CT000346,P0086,Indonesia,ZAR,2026-02-14,2026-02-17,29756.62,30,Medium,Approved,NORMAL_ON_TIME
INV00002233,V00148,PO0000473,CT000148,P0027,Brazil,GBP,2025-10-01,2025-10-08,27028.31,30,Medium,Pending,NORMAL_ON_TIME
INV00002234,V00073,PO0001075,CT000073,P0089,South Africa,EUR,2026-02-02,2026-02-07,2618.52,60,Medium,Pending,REPEAT_VENDOR_PATTERN
INV00002235,V00310,PO0000916,CT000310,P0083,India,IDR,2025-04-26,2025-04-29,49324.28,90,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00002236,V00370,PO0000126,CT000370,P0053,Mexico,MXN,2026-01-29,2026-02-03,11935.26,60,High,Approved,AUDIT_GAP_EARLY_RELEASE
INV00002237,V00134,PO0000838,CT000134,P0016,USA,EUR,2026-01-03,2026-01-09,17732.81,90,Medium,Approved,NORMAL_ON_TIME
INV00002238,V00262,PO0000476,CT000262,P0012,South Africa,USD,2026-02-15,2026-02-18,39061.62,30,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00002239,V00056,PO0000248,CT000056,P0002,Indonesia,MXN,2026-03-01,2026-03-07,146439.43,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00002240,V00328,PO0000089,CT000328,P0052,Brazil,BRL,2025-06-07,2025-06-07,1214.48,45,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002241,V00141,PO0000581,CT000141,P0066,Brazil,INR,2025-02-24,2025-02-26,77848.36,90,High,Approved,REPEAT_VENDOR_PATTERN
INV00002242,V00293,PO0000566,CT000293,P0029,Mexico,INR,2025-12-07,2025-12-08,25499.61,45,Low,Approved,NORMAL_ON_TIME
INV00002243,V00088,PO0000819,CT000088,P0066,UK,BRL,2025-11-01,2025-11-02,2207.12,60,Low,Rejected,NORMAL_ON_TIME
INV00002244,V00195,PO0000508,CT000195,P0052,India,IDR,2025-10-22,2025-10-23,138443.45,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00002245,V00033,PO0001111,CT000033,P0074,USA,USD,2025-10-15,2025-10-17,27985.83,90,High,Approved,PAYMENT_TERM_MISMATCH
INV00002246,V00290,PO0001135,CT000290,P0008,India,GBP,2025-01-19,2025-01-24,1371.65,60,Medium,Approved,NORMAL_ON_TIME
INV00002247,V00203,PO0000521,CT000203,P0018,Brazil,ZAR,2025-11-01,2025-11-05,10471.58,60,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00002248,V00279,PO0001122,CT000279,P0073,South Africa,EUR,2025-08-09,2025-08-12,28602.25,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00002249,V00146,PO0000438,CT000146,P0034,USA,ZAR,2025-01-15,2025-01-18,98607.22,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00002250,V00003,PO0000259,CT000003,P0087,South Africa,INR,2026-01-25,2026-01-26,10617.82,30,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00002251,V00013,PO0001178,CT000013,P0080,Germany,EUR,2025-01-13,2025-01-18,1013.07,60,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00002252,V00294,PO0001118,CT000294,P0009,India,BRL,2025-04-17,2025-04-23,75506.32,90,Medium,Approved,NORMAL_ON_TIME
INV00002253,V00280,PO0000987,CT000280,P0037,South Africa,IDR,2025-05-15,2025-05-19,27532.22,30,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00002254,V00111,PO0000112,CT000111,P0066,UK,GBP,2025-12-23,2025-12-29,1565.28,45,Low,Approved,NORMAL_ON_TIME
INV00002255,V00158,PO0001001,CT000158,P0013,Germany,MXN,2025-02-06,2025-02-12,23384.55,45,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00002256,V00228,PO0000032,CT000228,P0078,Brazil,USD,2025-06-24,2025-06-30,26134.06,30,Low,Approved,PAYMENT_TERM_MISMATCH
INV00002257,V00089,PO0000823,CT000089,P0009,India,USD,2025-06-16,2025-06-16,11603.34,60,Medium,Approved,NORMAL_ON_TIME
INV00002258,V00047,PO0000818,CT000047,P0010,UK,BRL,2025-07-08,2025-07-08,6845.54,30,Medium,Approved,NORMAL_ON_TIME
INV00002259,V00137,PO0000992,CT000137,P0049,Mexico,BRL,2026-02-01,2026-02-04,8602.28,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00002260,V00010,PO0000364,CT000010,P0023,UK,IDR,2025-05-29,2025-05-29,11595.57,60,High,Pending,LOW_RISK_STANDARD_PROCESS
INV00002261,V00301,PO0001225,CT000301,P0058,Indonesia,MXN,2025-06-11,2025-06-11,23681.67,60,High,Approved,PAYMENT_TERM_MISMATCH
INV00002262,V00007,PO0001242,CT000007,P0036,Indonesia,ZAR,2025-07-06,2025-07-07,37338.41,30,Medium,Pending,CORA_SAP_SYSTEM_ERROR
INV00002263,V00021,PO0000384,CT000021,P0025,Indonesia,BRL,2025-06-28,2025-06-28,1710.9,90,Low,Approved,LOW_RISK_STANDARD_PROCESS
INV00002264,V00067,PO0000835,CT000067,P0041,Brazil,BRL,2026-03-11,2026-03-13,21349.22,45,Critical,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002265,V00137,PO0000992,CT000137,P0015,Mexico,ZAR,2025-05-02,2025-05-04,27237.33,60,Critical,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002266,V00009,PO0000981,CT000009,P0045,India,ZAR,2025-02-21,2025-02-27,19488.86,30,High,Rejected,NORMAL_ON_TIME
INV00002267,V00265,PO0000278,CT000265,P0016,Mexico,USD,2025-07-11,2025-07-18,10666.91,60,Low,Approved,NORMAL_ON_TIME
INV00002268,V00056,PO0000248,CT000056,P0013,Indonesia,BRL,2025-02-08,2025-02-09,72460.79,90,Medium,Approved,NORMAL_ON_TIME
INV00002269,V00338,PO0001112,CT000338,P0019,Indonesia,ZAR,2025-12-29,2026-01-01,66944.74,90,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00002270,V00235,PO0001099,CT000235,P0024,Mexico,USD,2026-02-10,2026-02-14,11108.62,60,Medium,Approved,NORMAL_ON_TIME
INV00002271,V00036,PO0000480,CT000036,P0038,USA,ZAR,2026-01-14,2026-01-16,14954.51,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00002272,V00169,PO0000131,CT000169,P0043,USA,IDR,2026-01-02,2026-01-04,36696.34,30,Low,Approved,NORMAL_ON_TIME
INV00002273,V00059,PO0000203,CT000059,P0072,India,EUR,2025-07-11,2025-07-16,62740.31,60,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002274,V00412,PO0000400,CT000412,P0004,Germany,IDR,2025-11-14,2025-11-17,6930.59,45,Medium,Pending,NORMAL_ON_TIME
INV00002275,V00249,PO0000866,CT000249,P0009,UK,INR,2025-06-30,2025-07-05,5439.76,30,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002276,V00340,PO0001245,CT000340,P0057,Mexico,GBP,2026-01-24,2026-01-24,21760.9,45,Medium,Approved,NORMAL_ON_TIME
INV00002277,V00158,PO0000654,CT000158,P0088,Germany,BRL,2025-03-30,2025-04-02,59588.4,45,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00002278,V00062,PO0000451,CT000062,P0003,Brazil,IDR,2025-03-06,2025-03-08,2116.99,30,Critical,Pending,NORMAL_ON_TIME
INV00002279,V00099,PO0000738,CT000099,P0004,India,ZAR,2026-03-20,2026-03-22,6895.37,30,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002280,V00176,PO0000784,CT000176,P0072,India,INR,2025-06-14,2025-06-17,25286.4,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002281,V00324,PO0000565,CT000324,P0066,Brazil,EUR,2025-05-22,2025-05-24,83390.6,30,Low,Pending,NORMAL_ON_TIME
INV00002282,V00182,PO0000737,CT000182,P0012,Mexico,MXN,2025-11-01,2025-11-07,7752.71,60,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002283,V00391,PO0000834,CT000391,P0016,Germany,GBP,2025-06-05,2025-06-06,14321.54,30,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00002284,V00153,PO0000984,CT000153,P0078,India,MXN,2025-12-07,2025-12-14,19212.61,45,High,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002285,V00098,PO0001062,CT000098,P0057,India,MXN,2025-07-15,2025-07-17,8258.27,60,Low,Pending,CORA_SAP_SYSTEM_ERROR
INV00002286,V00209,PO0000482,CT000209,P0015,India,USD,2025-12-23,2025-12-27,7604.37,45,Low,Approved,LOW_RISK_STANDARD_PROCESS
INV00002287,V00047,PO0000651,CT000047,P0052,UK,INR,2025-02-06,2025-02-07,23195.98,60,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002288,V00282,PO0000849,CT000282,P0040,USA,USD,2025-11-28,2025-12-05,4641.05,30,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002289,V00043,PO0000152,CT000043,P0041,Indonesia,BRL,2025-05-30,2025-06-04,7289.68,90,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002290,V00270,PO0000267,CT000270,P0071,India,MXN,2025-07-12,2025-07-18,13190.9,60,Medium,Approved,NORMAL_ON_TIME
INV00002291,V00161,PO0000429,CT000161,P0053,India,BRL,2026-02-28,2026-03-07,22892.95,30,Low,Pending,CORA_SAP_SYSTEM_ERROR
INV00002292,V00150,PO0001048,CT000150,P0047,India,GBP,2025-08-08,2025-08-15,3324.22,60,Low,Approved,NORMAL_ON_TIME
INV00002293,V00257,PO0000383,CT000257,P0063,South Africa,ZAR,2025-02-03,2025-02-05,14223.38,90,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002294,V00297,PO0000765,CT000297,P0012,Mexico,USD,2025-07-28,2025-07-30,4207.41,45,Medium,Rejected,NORMAL_ON_TIME
INV00002295,V00391,PO0000834,CT000391,P0033,Germany,EUR,2025-04-20,2025-04-21,7955.26,45,Medium,Approved,NORMAL_ON_TIME
INV00002296,V00122,PO0000412,CT000122,P0009,Germany,GBP,2025-08-05,2025-08-09,37348.87,45,Low,Pending,CORA_SAP_SYSTEM_ERROR
INV00002297,V00174,PO0000692,CT000174,P0076,Mexico,ZAR,2025-04-10,2025-04-17,15100.18,45,Low,Approved,REPEAT_VENDOR_PATTERN
INV00002298,V00351,PO0000722,CT000351,P0055,Germany,ZAR,2025-10-20,2025-10-25,94138.61,30,Low,Approved,NORMAL_ON_TIME
INV00002299,V00419,PO0000572,CT000419,P0070,USA,BRL,2025-04-17,2025-04-21,134142.9,90,High,Approved,CORA_SAP_SYSTEM_ERROR
INV00002300,V00406,PO0000603,CT000406,P0045,South Africa,ZAR,2025-07-31,2025-08-03,45089.9,30,High,Approved,CORA_SAP_SYSTEM_ERROR
INV00002301,V00332,PO0000957,CT000332,P0072,USA,ZAR,2026-03-11,2026-03-16,343541.08,30,High,Pending,HIGH_VALUE_MANUAL_OVERRIDE
INV00002302,V00124,PO0001144,CT000124,P0084,UK,BRL,2025-10-18,2025-10-21,16092.66,90,High,Approved,CORA_SAP_SYSTEM_ERROR
INV00002303,V00292,PO0001187,CT000292,P0056,India,USD,2025-11-19,2025-11-26,4099.27,60,Low,Approved,NORMAL_ON_TIME
INV00002304,V00330,PO0000352,CT000330,P0076,USA,ZAR,2025-12-18,2025-12-22,14612.28,60,Medium,Approved,NORMAL_ON_TIME
INV00002305,V00123,PO0001064,CT000123,P0060,India,IDR,2026-02-23,2026-02-28,9326.27,45,Medium,Pending,CORA_SAP_SYSTEM_ERROR
INV00002306,V00342,PO0000891,CT000342,P0066,Mexico,EUR,2026-02-08,2026-02-13,8955.38,45,Medium,Pending,NORMAL_ON_TIME
INV00002307,V00178,PO0000959,CT000178,P0023,Mexico,MXN,2026-01-26,2026-01-31,19218.18,60,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00002308,V00043,PO0001052,CT000043,P0089,Indonesia,INR,2025-06-05,2025-06-08,3561.55,90,Medium,Pending,REPEAT_VENDOR_PATTERN
INV00002309,V00362,PO0000001,CT000362,P0012,India,MXN,2025-10-12,2025-10-15,35583.25,90,Critical,Pending,HIGH_VALUE_MANUAL_OVERRIDE
INV00002310,V00037,PO0000571,CT000037,P0063,India,GBP,2026-01-08,2026-01-11,5638.27,45,Low,Approved,NORMAL_ON_TIME
INV00002311,V00288,PO0000184,CT000288,P0001,UK,USD,2025-09-12,2025-09-19,12494.75,60,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002312,V00331,PO0001025,CT000331,P0001,Indonesia,INR,2025-02-27,2025-02-27,7283.96,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002313,V00017,PO0000115,CT000017,P0070,Brazil,INR,2025-08-20,2025-08-25,7804.45,30,Low,Approved,NORMAL_ON_TIME
INV00002314,V00172,PO0000934,CT000172,P0007,Brazil,MXN,2025-04-09,2025-04-16,18811.74,30,Low,Pending,NORMAL_ON_TIME
INV00002315,V00218,PO0001091,CT000218,P0046,India,USD,2025-11-10,2025-11-10,10219.27,60,Low,Approved,NORMAL_ON_TIME
INV00002316,V00088,PO0000807,CT000088,P0074,UK,ZAR,2026-01-27,2026-01-31,16400.16,45,Medium,Rejected,LOW_RISK_STANDARD_PROCESS
INV00002317,V00370,PO0000689,CT000370,P0012,Mexico,EUR,2025-11-16,2025-11-20,26152.99,60,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00002318,V00264,PO0000888,CT000264,P0033,India,ZAR,2025-09-08,2025-09-10,49853.01,60,Medium,Pending,PAYMENT_TERM_MISMATCH
INV00002319,V00116,PO0001065,CT000116,P0046,South Africa,IDR,2025-09-30,2025-09-30,139089.08,30,Medium,Pending,NORMAL_ON_TIME
INV00002320,V00184,PO0000443,CT000184,P0084,USA,GBP,2025-09-03,2025-09-08,7845.73,90,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002321,V00048,PO0000904,CT000048,P0035,USA,ZAR,2025-07-24,2025-07-28,1786.92,90,Medium,Rejected,NORMAL_ON_TIME
INV00002322,V00037,PO0000571,CT000037,P0011,India,GBP,2025-04-14,2025-04-20,23370.61,90,Medium,Approved,NORMAL_ON_TIME
INV00002323,V00314,PO0000206,CT000314,P0012,UK,IDR,2025-11-04,2025-11-04,7759.18,30,Medium,Approved,NORMAL_ON_TIME
INV00002324,V00414,PO0001233,CT000414,P0018,Mexico,USD,2025-06-09,2025-06-16,123006.48,45,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00002325,V00117,PO0000650,CT000117,P0078,Indonesia,USD,2025-03-13,2025-03-18,14853.46,45,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00002326,V00103,PO0001197,CT000103,P0070,USA,GBP,2025-12-31,2026-01-03,29067.33,60,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00002327,V00305,PO0000815,CT000305,P0038,South Africa,EUR,2025-09-08,2025-09-11,14696.96,30,High,Approved,REPEAT_VENDOR_PATTERN
INV00002328,V00215,PO0000453,CT000215,P0077,Indonesia,EUR,2025-08-25,2025-09-01,12863.13,60,Medium,Approved,NORMAL_ON_TIME
INV00002329,V00059,PO0000203,CT000059,P0036,India,INR,2025-08-25,2025-08-29,54465.16,60,Critical,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002330,V00281,PO0001092,CT000281,P0079,India,BRL,2025-02-05,2025-02-09,1589.14,30,Medium,Approved,NORMAL_ON_TIME
INV00002331,V00089,PO0000314,CT000089,P0001,India,EUR,2025-09-01,2025-09-06,4057.16,45,Low,Approved,LOW_RISK_STANDARD_PROCESS
INV00002332,V00049,PO0000857,CT000049,P0009,Germany,MXN,2025-09-05,2025-09-07,6861.29,60,High,Pending,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002333,V00195,PO0000044,CT000195,P0066,India,MXN,2025-08-21,2025-08-23,2758.7,30,High,Pending,NORMAL_ON_TIME
INV00002334,V00311,PO0000927,CT000311,P0035,Brazil,MXN,2025-01-04,2025-01-10,9863.97,30,High,Pending,NORMAL_ON_TIME
INV00002335,V00219,PO0000776,CT000219,P0015,Mexico,EUR,2025-12-08,2025-12-10,8892.97,60,Medium,Approved,NORMAL_ON_TIME
INV00002336,V00273,PO0000821,CT000273,P0059,India,ZAR,2025-10-07,2025-10-07,45407.62,45,Low,Approved,NORMAL_ON_TIME
INV00002337,V00100,PO0000216,CT000100,P0067,Mexico,EUR,2025-12-11,2025-12-14,123861.43,60,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00002338,V00208,PO0000701,CT000208,P0083,Germany,USD,2025-08-18,2025-08-18,13047.32,30,Low,Pending,NORMAL_ON_TIME
INV00002339,V00300,PO0000923,CT000300,P0052,Germany,IDR,2025-05-30,2025-06-03,10950.82,90,High,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002340,V00222,PO0000367,CT000222,P0022,Brazil,MXN,2026-01-15,2026-01-20,5406.75,60,Medium,Approved,AUDIT_GAP_EARLY_RELEASE
INV00002341,V00101,PO0001107,CT000101,P0085,Mexico,EUR,2025-06-09,2025-06-16,41578.3,60,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00002342,V00402,PO0000277,CT000402,P0055,Mexico,INR,2025-07-26,2025-07-30,58138.35,45,Medium,Pending,LOW_RISK_STANDARD_PROCESS
INV00002343,V00192,PO0000005,CT000192,P0027,USA,INR,2025-01-08,2025-01-10,4569.8,60,High,Approved,REPEAT_VENDOR_PATTERN
INV00002344,V00383,PO0000887,CT000383,P0013,Indonesia,IDR,2025-03-16,2025-03-21,89416.33,60,Medium,Approved,NORMAL_ON_TIME
INV00002345,V00305,PO0000194,CT000305,P0050,South Africa,BRL,2025-02-21,2025-02-25,8066.45,30,Medium,Approved,NORMAL_ON_TIME
INV00002346,V00048,PO0000904,CT000048,P0068,USA,BRL,2025-07-12,2025-07-17,7404.61,90,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT
INV00002347,V00108,PO0001227,CT000108,P0076,USA,USD,2025-04-30,2025-05-07,306507.86,90,Medium,Approved,LOW_RISK_STANDARD_PROCESS
INV00002348,V00155,PO0000065,CT000155,P0012,India,ZAR,2025-06-01,2025-06-01,29441.08,45,Medium,Approved,PAYMENT_TERM_MISMATCH
INV00002349,V00403,PO0000466,CT000403,P0039,Indonesia,BRL,2025-12-15,2025-12-20,15141.17,30,Medium,Approved,NORMAL_ON_TIME
INV00002350,V00218,PO0000046,CT000218,P0090,India,IDR,2025-11-07,2025-11-13,11343.51,30,Medium,Pending,CORA_SAP_SYSTEM_ERROR
INV00002351,V00109,PO0001175,CT000109,P0012,India,INR,2025-12-30,2026-01-01,55880.49,60,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002352,V00387,PO0000924,CT000387,P0009,Indonesia,EUR,2026-01-07,2026-01-10,8480.59,60,Medium,Approved,AUDIT_GAP_EARLY_RELEASE
INV00002353,V00050,PO0000007,CT000050,P0083,India,IDR,2025-04-23,2025-04-26,15180.89,60,High,Approved,NORMAL_ON_TIME
INV00002354,V00343,PO0000544,CT000343,P0062,South Africa,GBP,2025-10-08,2025-10-10,96613.8,30,Medium,Approved,NORMAL_ON_TIME
INV00002355,V00349,PO0000132,CT000349,P0012,Germany,EUR,2026-01-31,2026-02-07,19480.42,30,Critical,Approved,HIGH_VALUE_MANUAL_OVERRIDE
INV00002356,V00163,PO0000416,CT000163,P0070,USA,BRL,2025-05-19,2025-05-21,10081.1,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00002357,V00019,PO0001049,CT000019,P0059,South Africa,GBP,2025-06-20,2025-06-23,47877.07,60,High,Pending,NORMAL_ON_TIME
INV00002358,V00373,PO0000123,CT000373,P0024,UK,ZAR,2025-08-30,2025-09-03,28407.26,30,High,Pending,NORMAL_ON_TIME
INV00002359,V00407,PO0000579,CT000407,P0072,USA,IDR,2025-12-30,2026-01-01,41719.27,60,Low,Approved,PAYMENT_TERM_MISMATCH
INV00002360,V00159,PO0000647,CT000159,P0023,Indonesia,GBP,2025-03-09,2025-03-14,21414.05,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00002361,V00079,PO0000774,CT000079,P0021,Brazil,USD,2025-08-01,2025-08-05,22860.61,60,Critical,Approved,CORA_SAP_SYSTEM_ERROR
INV00002362,V00174,PO0001237,CT000174,P0054,Mexico,GBP,2025-04-21,2025-04-22,12094.83,45,Medium,Pending,REPEAT_VENDOR_PATTERN
INV00002363,V00058,PO0000766,CT000058,P0002,Brazil,USD,2025-11-21,2025-11-22,177377.91,60,High,Approved,NORMAL_ON_TIME
INV00002364,V00257,PO0000383,CT000257,P0057,South Africa,EUR,2025-04-21,2025-04-21,38171.59,90,Medium,Approved,NORMAL_ON_TIME
INV00002365,V00218,PO0000046,CT000218,P0050,India,GBP,2025-06-12,2025-06-16,15939.66,30,Medium,Approved,CORA_SAP_SYSTEM_ERROR
INV00002366,V00337,PO0000539,CT000337,P0065,India,IDR,2025-06-07,2025-06-13,22030.73,30,Medium,Approved,REPEAT_VENDOR_PATTERN
INV00002367,V00274,PO0000335,CT000274,P0015,Germany,USD,2025-02-02,2025-02-09,17274.77,30,Medium,Approved,NORMAL_ON_TIME
INV00002368,V00262,PO0000476,CT000262,P0040,South Africa,EUR,2025-10-31,2025-11-05,33994.9,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002369,V00005,PO0001223,CT000005,P0040,India,USD,2025-04-26,2025-05-03,6640.11,30,High,Approved,NORMAL_ON_TIME
INV00002370,V00173,PO0000233,CT000173,P0016,USA,ZAR,2025-08-12,2025-08-19,68423.95,30,Medium,Pending,NORMAL_ON_TIME
INV00002371,V00192,PO0000820,CT000192,P0041,USA,ZAR,2025-11-14,2025-11-18,4060.4,90,High,Approved,REPEAT_VENDOR_PATTERN
INV00002372,V00335,PO0000595,CT000335,P0084,India,GBP,2025-12-25,2025-12-28,20237.57,60,Low,Approved,NORMAL_ON_TIME
INV00002373,V00360,PO0000588,CT000360,P0075,Germany,INR,2026-02-22,2026-03-01,6867.16,60,High,Pending,NORMAL_ON_TIME
INV00002374,V00401,PO0000941,CT000401,P0067,USA,GBP,2025-02-27,2025-03-04,17068.14,60,Low,Approved,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002375,V00026,PO0000013,CT000026,P0077,USA,BRL,2025-10-13,2025-10-19,46047.08,60,High,Approved,LOW_RISK_STANDARD_PROCESS
INV00002376,V00114,PO0001058,CT000114,P0051,Brazil,BRL,2025-05-30,2025-05-31,2702.78,60,High,Approved,LOW_RISK_STANDARD_PROCESS
INV00002377,V00193,PO0000980,CT000193,P0005,India,GBP,2025-12-16,2025-12-23,13657.55,45,High,Approved,PAYMENT_TERM_MISMATCH
INV00002378,V00215,PO0000898,CT000215,P0083,Indonesia,IDR,2025-06-26,2025-06-29,3598.44,30,Medium,Approved,NORMAL_ON_TIME
INV00002379,V00331,PO0001025,CT000331,P0048,Indonesia,USD,2025-01-07,2025-01-13,12169.02,30,Low,Approved,CORA_SAP_SYSTEM_ERROR
INV00002380,V00305,PO0000269,CT000305,P0083,South Africa,IDR,2026-01-25,2026-01-28,3588.49,30,Critical,Approved,NORMAL_ON_TIME
INV00002381,V00297,PO0000639,CT000297,P0009,Mexico,MXN,2025-12-12,2025-12-19,19338.92,45,Medium,Approved,NORMAL_ON_TIME
INV00002382,V00067,PO0000926,CT000067,P0041,Brazil,USD,2025-05-31,2025-06-05,10430.84,30,Low,Pending,BEHAVIOURAL_QUEUE_CLEARANCE
INV00002383,V00285,PO0000415,CT000285,P0082,Brazil,IDR,2026-01-16,2026-01-17,35756.19,30,Low,Approved,NORMAL_ON_TIME
INV00002384,V00360,PO0000163,CT000360,P0022,Germany,IDR,2025-07-06,2025-07-07,59277.56,60,Medium,Approved,REPEAT_VENDOR_PATTERN
